r,c,prob,yhat_raw,yhat_clustered
441,1802,0.713336200177551,0,0
827,2062,0.7045602709806073,0,0
804,1374,0.713336200177551,0,0
285,1438,0.713336200177551,0,0
768,1901,0.6689935163571238,0,0
949,1816,0.7274510706103533,0,0
417,919,0.7854751849997674,0,0
493,1266,0.711990263474641,0,0
581,1360,0.713336200177551,0,0
588,1732,0.711990263474641,0,0
545,1416,0.713336200177551,0,0
175,1542,0.7274510706103533,0,0
216,1169,0.7653894589865652,0,0
738,2182,0.711990263474641,0,0
579,2136,0.7274510706103533,0,0
813,1713,0.6027197451656674,0,0
542,500,0.8540379341840119,1,0
546,718,0.8069369088429615,1,0
668,1357,0.713336200177551,0,0
180,1696,0.7290617249283287,0,0
301,1690,0.713336200177551,0,0
442,1430,0.6129739688241392,0,0
532,1532,0.7045602709806073,0,0
462,1054,0.713336200177551,0,0
762,1881,0.6027197451656674,0,0
199,1314,0.7653894589865652,0,0
752,1237,0.711990263474641,0,0
784,1110,0.713336200177551,0,0
879,2107,0.711990263474641,0,0
1337,885,0.7290617249283287,0,0
582,1631,0.711990263474641,0,0
777,1675,0.711990263474641,0,0
822,871,0.7367407108710181,0,0
375,1723,0.711990263474641,0,0
795,825,0.7367407108710181,0,0
825,1192,0.713336200177551,0,0
248,1703,0.713336200177551,0,0
610,588,0.7855431361780173,1,0
428,917,0.7697265752001661,0,0
549,1612,0.711990263474641,0,0
985,2151,0.713336200177551,0,0
384,1693,0.711990263474641,0,0
226,1789,0.7290617249283287,0,0
922,2120,0.713336200177551,0,0
528,1043,0.713336200177551,0,0
683,2232,0.7274510706103533,0,0
515,1910,0.711990263474641,0,0
900,2161,0.711990263474641,0,0
1024,2190,0.713336200177551,0,0
1029,2144,0.713336200177551,0,0
951,1057,0.713336200177551,0,0
690,1961,0.7045602709806073,0,0
704,1543,0.711990263474641,0,0
829,2042,0.6027197451656674,0,0
421,1044,0.713336200177551,0,0
432,929,0.7621373909238652,0,0
1151,1027,0.7531184320683209,0,0
614,1453,0.713336200177551,0,0
1259,917,0.713336200177551,0,0
658,1541,0.713336200177551,0,0
1167,968,0.7367407108710181,0,0
715,1290,0.7055446717777563,0,0
974,2213,0.713336200177551,0,0
692,1550,0.711990263474641,0,0
842,1375,0.713336200177551,0,0
